Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,SUNY NEW PALTZ ROUTE 32 (2),Campus Transportation Hub,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.739405,-74.079828,02/20/2024,174042,2024-02-20 01:11:36,,,,01/27/2021,J1772
ELEC,STONY BROOK UNV ARENA 1,Gymnasium Rd,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.917249,-73.127280,02/20/2024,162455,2024-02-20 00:18:38,,,,06/12/2020,J1772
ELEC,Tarrytown House Estate on the Hudson - Tesla Destination,49 E Sunnyside Ln,,Tarrytown,NY,10591,,914-591-8200  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.049684,-73.857388,10/06/2022,115242,2023-01-18 15:15:20,P,,,10/31/2016,TESLA
ELEC,69 COLLIER ST STATION 1,7 Hawley St,,Binghamton,NY,13901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097843,-75.914101,02/20/2024,182199,2024-02-20 01:30:26,,,,01/27/2021,J1772
ELEC,ATHENS CHARGER 1,9 N Franklin St,,Athens,NY,12015,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.261012,-73.809130,02/20/2024,218500,2024-02-20 01:43:10,,,,05/19/2022,J1772
ELEC,LIVONIA CSD ES 2,6 Puppy Ln,,Livonia,NY,14487,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.815303,-77.664881,02/20/2024,240832,2024-02-20 01:52:25,,,,01/03/2023,J1772
ELEC,Enterprise Parking 200 E 69th St - Tesla Destination,200 E 69th St,,New York,NY,10065,,212)-564-3199  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767615,-73.961509,10/06/2022,115041,2023-01-18 15:15:20,P,,,10/20/2016,TESLA
ELEC,652 Albany Shaker Rd,652 Albany Shaker Rd,,Albany,NY,12211,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.725870,-73.793670,01/09/2024,225125,2024-01-31 22:07:01,P,,,06/30/2022,J1772
ELEC,167-149 Meeker Ave,167-149 Meeker Ave,,Brooklyn,NY,11211,,888-356-8911,E,,Public,24 hours daily,,,6,,,FLO,https://flo.ca/,GPS,40.714318,-73.953186,02/20/2024,199108,2024-02-20 02:28:54,,,,10/26/2021,J1772
ELEC,Sutton Place North Garage - Tesla Destination,420 E 54th St,,New York,NY,10022,,212-752-7504  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.755520,-73.962734,10/06/2022,115131,2023-01-18 15:15:20,P,,,07/17/2018,TESLA
ELEC,NATIONAL GRID JEFFERSON 1,1220 Coffeen street,,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.992703,-75.932701,02/20/2024,162251,2024-02-20 01:05:28,,,,06/12/2020,J1772
ELEC,OLYMPIC SPORTS SPORTS 8,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220578,-73.923829,02/20/2024,182111,2024-02-20 01:30:04,,,,01/27/2021,J1772
ELEC,SUNY ADMIN LOT,8 Chenango Street (PO Box 901),,Morrisville,NY,13408,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.893032,-75.639661,02/20/2024,206376,2024-02-20 01:40:45,,,,02/15/2022,J1772
ELEC,Icon Parking 203 E 61 Street - Tesla Destination,203 E 61 St,,New York,NY,10021,,212-308-9248  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762678,-73.965447,10/06/2022,115046,2023-01-18 15:15:20,P,,,04/30/2016,J1772 TESLA
ELEC,MONTANTE SOLAR STATION 3,1277 Delaware Ave,,Buffalo,NY,14209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.918320,-78.867070,02/20/2024,217200,2024-02-20 01:42:58,,,,05/08/2022,J1772
ELEC,CORNELL STATION5,37 Forest Home Dr,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.450493,-76.478561,02/20/2024,229476,2024-02-20 01:03:49,,,,09/29/2022,J1772
ELEC,APDC ADMIN LOT PORT 1.1,106 Smith Blvd,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.626225,-73.758180,02/20/2024,181004,2024-02-20 01:25:46,,,,01/27/2021,J1772
ELEC,SUNY ADIRONDACK SUNY ACC 1.3,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.355170,-73.654090,02/20/2024,181424,2024-02-20 01:26:39,,,,01/27/2021,J1772
ELEC,THE ELMS THE ELMS,1 Bay Rd,,Lake Luzerne,NY,12846,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.312741,-73.835249,02/20/2024,190086,2024-02-20 01:08:32,,,,05/26/2021,J1772
ELEC,550 W. 45th St.,550 W. 45th St,,New York,NY,10036,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.762400,-73.996350,01/09/2024,223241,2024-01-31 22:07:01,P,,,01/19/2022,J1772
ELEC,CDTA TRAIN STATION,443 East St,,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.640590,-73.740738,02/20/2024,162189,2024-02-20 01:06:31,,,,06/12/2020,J1772
ELEC,Courtyard Syracuse Downtown At Armory Square,300 W Fayette St,,Syracuse,NY,13202,,877-455-3833,E,,Public,24 hours daily,,,,2,,eVgo Network,https://www.evgo.com/,GPS,43.048887,-76.156990,02/19/2024,259510,2024-02-19 23:57:45,,,,04/17/2023,CHADEMO J1772COMBO
ELEC,MARRIOTTSS STATION 2,11 Excelsior Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.089261,-73.777312,02/20/2024,203133,2024-02-20 01:39:28,,,,12/29/2021,J1772
ELEC,Veeder Elementary School,25 Veeder Dr,,Albany,NY,12205,,518-691-3119,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.755192,-73.865261,01/09/2024,324884,2024-01-31 22:07:01,LG,,,09/13/2023,J1772
ELEC,MONTY'S EVSE EVSE2,555 Lake Shore Rd,,Ingraham,NY,12992,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.819670,-73.400780,02/20/2024,205255,2024-02-20 01:38:59,,,,01/25/2022,J1772
ELEC,AECSOLAR STATION 2 AEC,210 Washington Ave Ext,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.703304,-73.856980,02/20/2024,192610,2024-02-20 01:35:20,,,,07/07/2021,J1772
ELEC,MIDDLETOWN NY JAMES STREET #1,12-14 King St,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.445744,-74.420798,02/20/2024,197104,2024-02-20 01:29:59,,,,10/05/2021,J1772
ELEC,LKT WEST 2,575 Boices Ln,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.967941,-74.003966,02/20/2024,235443,2024-02-20 01:49:49,,,,10/29/2022,J1772
ELEC,Mechanicville Public Library,190 N Main St,,Mechanicville,NY,12118,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.908910,-73.683280,01/09/2024,223270,2024-01-31 22:07:01,LG,,,02/16/2022,J1772
ELEC,BILLY AUTO CT4K,632 Broadway,,Amityville,NY,11701,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.697607,-73.425838,02/20/2024,253853,2024-02-20 01:54:05,,,,02/10/2023,J1772
ELEC,South Shore Chrysler Dodge Jeep RAM,190 Sheridan Blvd,,Inwood,NY,11096,,516-430-5834,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,40.616380,-73.751357,09/14/2022,226482,2023-02-14 15:54:11,P,,,08/22/2022,J1772
ELEC,TIOGA HOTEL CASINO 1,NY-17,,Nichols,NY,13812,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.024208,-76.410780,02/20/2024,162353,2024-02-20 01:01:04,,,,06/12/2020,J1772
ELEC,CFL-1 LIBRARY RT 23B,9 NY-9H,,Claverack-Red Mills,NY,12513,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.222970,-73.735540,02/20/2024,146985,2024-02-20 01:15:55,,,,10/16/2019,J1772
ELEC,West Point Motor Pool,1940 Furance Road - Administrative Building,,West Point,NY,10996,,888-998-2546,E,,Public,24 hours daily,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.353157,-74.043969,02/20/2024,309306,2024-02-20 00:02:29,,,,12/29/2022,J1772
ELEC,Bical Chevrolet Valley Stream,709 W Merrick Rd,,Valley Stream,NY,11580,,866-816-7584,E,,Public,,,,,2,,EV Connect,http://evconnect.com/,GPS,40.672387,-73.722088,02/20/2024,325353,2024-02-20 02:20:38,,,,01/12/2024,J1772COMBO
ELEC,NYC FLEET DPRROCKAWAY30,102 32 St,,Queens,NY,11691,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.592503,-73.762802,02/20/2024,277610,2024-02-20 01:12:03,,,,06/22/2023,J1772
ELEC,TOWN OF RED HK REDHOOK 3,7336 S Broadway,,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.987157,-73.880109,02/20/2024,171725,2024-02-20 01:17:17,,,,01/27/2021,J1772
ELEC,SAVARINO COMPAN 500 SENECA 2,Myrtle St Lot Charger 2 500 Seneca Street,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.878418,-78.857730,02/20/2024,164150,2024-02-20 01:24:57,,,,07/11/2020,J1772
ELEC,Burnt Hills-Ballston Lake CSD,88 Lake Hill Rd,,Burnt Hills,NY,12027,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.912410,-73.891180,12/13/2022,236639,2023-02-14 15:54:11,P,,,10/17/2022,J1772
ELEC,Clyde's Stop & Shop,41 W State St,,Johnstown,NY,12095,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.009740,-74.376710,01/09/2024,223255,2024-01-31 22:07:01,P,,,04/25/2022,J1772
ELEC,233 LAKE AVE GROVE 1.2,233 Lake Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.085550,-73.765625,02/20/2024,182058,2024-02-20 01:29:44,,,,01/27/2021,J1772
ELEC,Fernbach Parking Ramp,200 Pearl St,,Buffalo,NY,14202,,866-816-7584,E,,Public,,,,8,,,EV Connect,http://evconnect.com/,GPS,42.885042,-78.875951,02/20/2024,230800,2024-02-20 02:19:09,,,,09/30/2022,J1772
ELEC,Buffalo State - Cleveland Hall,1300 Elmwood Ave,,Buffalo,NY,14222,,716-878-3041,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.932067,-78.881370,03/07/2022,104734,2023-02-14 15:54:11,P,,,02/01/2018,J1772
ELEC,STRONG MUSEUM STRONG L1 #1,1 Manhattan Square Dr,,Rochester,NY,14607,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 5:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.152205,-77.600897,02/20/2024,174552,2024-02-20 01:15:56,,,,01/27/2021,J1772
ELEC,Everett Rd Real Estate Group,123 Everett Rd,,Albany,NY,12205,,518-691-3119,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.695138,-73.771069,01/09/2024,189513,2024-01-31 22:07:01,P,,,08/19/2020,J1772
ELEC,Staples Plaza - Tesla Supercharger,3379 Crompond Road,,Yorktown Heights,NY,10589,,877-798-3752,E,,Public,24 hours daily,,,,12,,Tesla,https://www.tesla.com/supercharger,200-8,41.290501,-73.832487,07/01/2023,149366,2023-07-14 19:41:28,P,,,09/30/2019,TESLA
ELEC,CARVANA CHP NY1001 A,1 North Ave,,Garden City,NY,11530,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.741542,-73.609201,02/20/2024,253926,2024-02-20 01:47:30,,,,02/13/2023,J1772
ELEC,Robert Moses State Park Field 5,1 Burma Road,,Bay Shore,NY,11706,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.628685,-73.232953,02/20/2024,123258,2024-02-20 02:18:59,,,,04/01/2019,J1772
ELEC,HOSELTON TOYOTA TOYOTA- EV 1,50 Marsh Rd,,East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.100956,-77.480872,02/20/2024,255582,2024-02-20 01:53:41,,,,03/06/2023,J1772
ELEC,Standard Parking 15 Metrotech - Tesla Destination,15 Metrotech Ctr S,,Brooklyn,NY,11201,,800-836-6666  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.693999,-73.983809,10/06/2022,114890,2023-01-18 15:15:20,P,,,05/24/2018,J1772 TESLA
ELEC,Nissan of Westbury,939 Old Country Rd,,Westbury,NY,11590,,516-338-5600,E,,Public - Call ahead,Dealership business hours,,,1,1,,Non-Networked,,200-8,40.754470,-73.562170,02/12/2024,44212,2024-02-12 15:25:05,P,,,11/30/2011,CHADEMO J1772
ELEC,River Road Park,2860 River Rd,,Niskayuna,NY,12309,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.801970,-73.862660,01/09/2024,223288,2024-01-31 22:07:01,LG,,,04/27/2022,J1772
ELEC,Levittown Ford Service Department,3195 Hempstead Turnpike,,Levittown,NY,11756,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.726421,-73.517905,02/20/2024,321009,2024-02-20 00:01:44,,,,09/01/2023,J1772
ELEC,518 EYES LLC STATION 1,9 Gleason Rd,,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.890105,-73.924249,02/20/2024,191763,2024-02-20 01:35:03,,,,07/03/2021,J1772
ELEC,DRYDEN STATION 1,93 E Main St,,Dryden,NY,13053,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.491640,-76.286830,02/20/2024,164859,2024-02-20 01:25:34,,,,08/06/2020,J1772
ELEC,PRESHYUN PKG 2,768 E Chester St,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.957500,-73.990371,02/20/2024,259937,2024-02-20 01:44:15,,,,04/27/2023,CHADEMO J1772COMBO
ELEC,COLE GROUP COLUMBIA 1,32 Columbia Gardens,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.770966,-73.716270,02/20/2024,175243,2024-02-20 01:20:07,,,,01/27/2021,J1772
ELEC,KINGSTON NORTH FRONT ST,75 N Front St,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.935392,-74.021881,02/20/2024,325295,2024-02-20 02:04:39,,,,01/12/2024,J1772
ELEC,Hyatt House Fishkill,100 Westgate Business Center Dr,,Fishkill,NY,12524,,518-691-3119,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.528280,-73.897070,01/09/2024,324829,2024-01-31 22:07:01,P,,,08/01/2023,J1772
ELEC,CORNELL CORNELLSTATION7,176 Hoy Rd,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.443450,-76.479503,02/20/2024,302246,2024-02-20 02:00:19,,,,07/08/2023,J1772
ELEC,James Mitsubishi Greece,3800 W Ridge Rd,,Greece,NY,14626,,585-563-2029,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,43.214210,-77.728239,09/14/2022,226499,2023-02-14 15:54:11,P,,,08/24/2022,J1772
ELEC,GGMC Parking Stewart House Garage - Tesla Destination,91 East 9th St,,New York,NY,10003,,212-995-1940  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.731257,-73.992101,10/06/2022,115194,2023-01-18 15:15:20,P,,,01/21/2016,J1772 TESLA
ELEC,540 WAVERLY 2,540 Waverly Ave,,Brooklyn,NY,11238,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.681764,-73.965799,02/20/2024,323912,2024-02-20 01:48:27,,,,01/05/2024,J1772
ELEC,Price Chopper Plaza,1395 New Scotland Rd,,Slingerlands,NY,12159,,518-478-0688,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.638663,-73.857186,03/07/2022,72970,2023-02-14 15:54:11,P,,,01/25/2016,J1772
ELEC,Best Western Watertown Fort Drum - Tesla Destination,300 Washington St,,Watertown,NY,13601,,315-782-8000  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.971733,-75.911813,10/06/2022,122498,2023-01-18 15:15:20,P,,,05/17/2018,J1772 TESLA
ELEC,1 Hotel Brooklyn Bridge - Tesla Destination,60 Furman St,,Brooklyn,NY,11201,,877-803-1111  877-798-3752,E,,Public,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.701461,-73.995566,10/06/2022,114908,2023-01-18 15:15:20,P,,,04/06/2017,J1772 TESLA
ELEC,TOWN OF MP TMP STATION 1,1 Town Hall Plaza,,Valhalla,NY,10595,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.095997,-73.777598,02/20/2024,238222,2024-02-20 01:12:02,,,,12/16/2022,J1772
ELEC,EVolve NY Preble,7073 Route 281,,Tully,NY,13159,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.747970,-76.134350,02/20/2024,254328,2024-02-20 02:14:55,,,,02/21/2023,CHADEMO J1772COMBO
ELEC,Central Ave Hyundai,111 South Central Ave,,Hartsdale,NY,10530,,888-998-2546,E,,Public,24 hours daily,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,41.016336,-73.802138,02/20/2024,314100,2024-02-20 00:02:01,,,,10/18/2023,J1772COMBO
ELEC,SMITHTOWN CELEBRATE PARK,367 Lake Ave,,Saint James,NY,11780,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.879626,-73.156393,02/20/2024,316206,2024-02-20 01:44:00,,,,10/28/2023,J1772
ELEC,Champion Parking 230 W 55th Street - Tesla Destination,230 W 55th St,,New York,NY,10019,,646-402-6984  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764748,-73.982676,10/06/2022,115061,2023-01-18 15:15:20,P,,,06/22/2015,J1772 TESLA
ELEC,The Vintage House,4910 NY-52,,Jeffersonville,NY,12748,,845-482-6001,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,41.778737,-74.936527,10/11/2022,229087,2023-02-14 15:54:11,P,,,09/17/2022,J1772
ELEC,LUCC,5687 Big Tree Rd,,Lakeville,NY,14480,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.836581,-77.710466,02/20/2024,168419,2024-02-20 02:19:26,,,,08/01/2020,J1772
ELEC,La Terazza New City,291 South Main St,,New City,NY,10956,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.137360,-73.991410,01/09/2024,223134,2024-01-31 22:07:01,P,,,12/17/2021,J1772
ELEC,3rd Precinct,435 Riverdale Ave,,Yonkers,NY,10705,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.917167,-73.902041,02/20/2024,260245,2024-02-20 02:20:10,,,,05/03/2023,J1772
ELEC,TOWN OF MORIAH MORIAHEV3,3252 Broad St,,Port Henry,NY,12974,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.048405,-73.461130,02/20/2024,214302,2024-02-20 01:40:46,,,,04/20/2022,J1772
ELEC,854ELLICOTT 854 ELLICOTT 2,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901762,-78.867248,02/20/2024,180117,2024-02-20 01:05:44,,,,01/27/2021,J1772
ELEC,Champion Parking E 16th Street - Tesla Destination,101 E 16th St,,New York,NY,10003,,212-358-1476  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.735736,-73.988745,10/06/2022,114991,2023-01-18 15:15:20,P,,,06/01/2015,J1772 TESLA
ELEC,Queens college,65-30 Kissena Blvd; Kiely Hall 711,,Queens,NY,11367,,866-816-7584,E,,Public,,,,8,,,EV Connect,http://evconnect.com/,GPS,40.735874,-73.815819,02/20/2024,123127,2024-02-20 02:18:53,,,,04/01/2019,J1772
ELEC,22 Russel St.,22 Russell St,,White Plains,NY,10606,,888-356-8911,E,,Public,24 hours daily,,,3,,,FLO,https://flo.ca/,GPS,41.037140,-73.781060,02/20/2024,257807,2024-02-20 02:29:08,,,,04/01/2023,J1772
ELEC,U OF R AOC 6,10 Miracle Mile Dr,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.081548,-77.633493,02/20/2024,250576,2024-02-20 01:53:00,,,,01/12/2023,J1772
ELEC,GHMC PARKINGGARAGE7,707 E Main St,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.441713,-74.366615,02/20/2024,204667,2024-02-20 01:39:21,,,,01/12/2022,J1772
ELEC,Ellwanger Estate Bed & Breakfast - Tesla Destination,625 Mt Hope Ave,,Rochester,NY,14620,,585-314-1793  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.137550,-77.615609,10/06/2022,115224,2023-01-18 15:15:20,P,,,11/14/2016,TESLA
ELEC,Hampton Inn Oneonta - Tesla Destination,225 River St,,Oneonta,NY,13820,,607-433-9000  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.443688,-75.086930,10/06/2022,115205,2023-01-18 15:15:20,P,,,08/08/2017,TESLA
ELEC,GLPIZZA.COM GL PIZZA LEFT,444 Indian Church Rd,,Buffalo,NY,14224,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.854747,-78.789976,02/20/2024,302804,2024-02-20 02:00:04,,,,07/19/2023,J1772
ELEC,RPI 1 RPI 1,2 Colvin Cir,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731386,-73.669086,02/20/2024,162264,2024-02-20 01:04:47,,,,06/12/2020,J1772
ELEC,Crystal Towers - Lower Garage,20 Old Mamaroneck Road,,White Plains,NY,10605,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.022335,-73.761947,02/20/2024,259813,2024-02-20 00:05:27,,,,10/28/2021,J1772
ELEC,STATION TOR1 CRAWFORD PARK S,122 North Ridge St.,,Rye Brook,NY,10573,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.015297,-73.685720,02/20/2024,146604,2024-02-20 01:14:48,,,,10/04/2019,J1772
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,,New York,NY,10019,,212-956 2888  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.761589,-73.975211,10/06/2022,115181,2023-01-18 15:15:20,P,,,08/07/2015,TESLA
ELEC,IMPark 188 E 78th St - Tesla Destination,188 E 78th St,,Manhattan,NY,10075,,212-535-0403  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773665,-73.958333,10/06/2022,150580,2023-01-18 15:15:20,P,,,03/31/2019,TESLA
